368100,7300,367900,3201,368200,2423,367800,3478,0,0,0,1,1
352000,14006,351800,6883,352100,7964,351700,7883,0,0,0,1,1
360500,11618,360400,1,360600,5407,360300,5032,0,0,1,1,0
357500,5261,357400,103,357600,3090,357300,4990,1,0,0,0,1
365000,18003,364900,100,365100,12018,364800,5775,0,0,1,1,1
349300,400,348900,100,349400,200,348800,1400,1,0,0,0,0
358400,4075,358200,12910,358500,6406,358100,6511,1,1,1,0,0
367000,6892,366800,4503,367100,7140,366700,4616,0,1,1,1,1
355000,200,354600,1500,355100,1200,354500,1000,0,1,1,1,1
370300,100,370200,3500,370400,769,370100,1450,1,1,0,0,1
363500,400,363300,400,363600,1043,363200,300,0,0,0,1,0
357000,3200,356900,6143,357100,9539,356800,7292,0,0,1,1,0
361300,195,361200,1188,361400,1622,361100,1600,0,1,1,0,0
368000,4216,367800,3637,368100,3307,367700,4135,1,0,0,0,0
362800,8827,362600,11603,362900,8724,362500,9597,1,0,0,0,0
365600,274,365400,68,365700,774,365300,100,0,0,0,0,1
357200,900,357000,333,357300,932,356900,800,0,0,1,0,0
355900,200,355800,6457,356000,1945,355700,4704,0,1,1,1,1
356300,100,356200,13679,356400,6649,356100,9326,0,1,1,0,1
374500,3886,374300,7161,374600,7707,374200,8642,1,0,0,1,1
378100,28126,378000,300,378200,4380,377900,2800,1,0,1,0,1
359500,22981,359400,100,359600,16135,359300,15711,1,1,1,1,0
362700,1,362600,4500,362800,6354,362500,7274,1,1,0,0,1
355600,2782,355400,9931,355700,6243,355300,9113,1,0,0,0,0
366300,400,366200,32293,366400,9443,366100,11879,0,1,1,1,0
364000,20900,363800,12297,364100,11049,363700,9483,0,1,1,0,0
359700,100,359600,18199,359800,8847,359500,12012,1,1,0,1,0
365300,100,365200,10376,365400,8035,365100,5607,0,0,1,1,0
361800,900,361600,100,361900,2700,361500,900,0,1,1,1,1
372500,900,372300,2645,372600,1345,372200,2945,1,1,0,1,1
357300,5514,357100,15308,357400,6675,357000,3061,1,1,1,0,0
349300,500,349100,2750,349400,1100,349000,3368,1,0,0,0,0
364000,23,363900,11445,364100,5134,363800,8560,0,0,1,1,0
362600,200,362500,2802,362700,5345,362400,4945,0,0,1,0,1
352100,100,352000,11072,352200,8966,351900,9380,1,1,1,1,1
361700,100,361600,1900,361800,2100,361500,1538,0,0,0,0,0
353100,11067,352900,3933,353200,8470,352800,8111,0,1,1,0,0
363100,12301,363000,300,363200,12285,362900,7147,0,0,1,1,0
356800,33130,356600,13564,356900,13509,356500,12750,0,1,1,0,1
353800,17253,353700,100,353900,9900,353600,5242,0,0,0,0,1
351600,700,351400,700,351700,1000,351300,990,1,0,1,0,0
355300,10441,355200,15,355400,9438,355100,5946,1,1,0,0,1
361700,5086,361600,100,361800,3674,361500,4229,1,1,1,1,0
358200,8418,358000,45184,358300,15277,357900,13140,1,1,1,0,1
356500,100,356400,2347,356600,3187,356300,1276,0,0,1,1,1
357500,400,357400,8739,357600,2989,357300,2781,0,1,0,1,0
362200,100,362100,20171,362300,17622,362000,24801,1,1,0,0,0
365100,1,365000,5200,365200,7305,364900,8461,1,0,1,0,1
362000,18300,361800,6058,362100,5693,361700,8277,0,1,1,0,1
355600,866,355400,1345,355700,1372,355300,1000,1,1,0,0,0
363800,2700,363600,7992,363900,4445,363500,6645,1,1,1,1,1
362900,1952,362700,1550,363000,1487,362600,2681,0,1,1,0,0
357600,3044,357400,13939,357700,2550,357300,2981,1,0,1,0,1
360800,3772,360600,2000,360900,2672,360500,4001,0,1,1,1,0
357500,600,357400,7884,357600,1800,357300,3335,0,1,1,1,0
373500,6499,373300,11799,373600,7540,373200,5598,1,0,0,1,0
368300,84,368200,146811,368400,21601,368100,95879,0,1,0,1,0
351800,14636,351700,100,351900,11917,351600,9089,1,1,0,0,0
352300,12738,352100,18435,352400,8754,352000,30535,1,0,1,0,0
354100,576,354000,7393,354200,13697,353900,11091,0,0,0,0,0
351700,29134,351600,100,351800,11433,351500,7956,1,0,0,0,0
362000,1452,361800,1362,362100,2552,361700,1100,0,0,0,1,0
358500,12938,358400,100,358600,13693,358300,7789,1,1,0,0,1
357400,6879,357200,3390,357500,5790,357100,2090,0,1,0,0,1
348600,700,348400,6074,348700,1500,348300,127,1,0,1,0,1
363400,4476,363300,600,363500,9355,363200,9894,0,0,0,0,1
363300,13298,363200,6,363400,6070,363100,5156,0,0,0,0,1
357000,3345,356900,100,357100,7445,356800,6637,1,1,0,0,1
356200,300,356100,8319,356300,6181,356000,12042,1,1,0,0,1
367200,113,367000,2900,367300,100,366900,1800,1,1,1,1,0
358600,74,358500,1200,358700,1845,358400,1700,1,0,1,1,0
371500,100,371400,4566,371600,5696,371300,6660,1,1,0,0,0
378100,100,377500,9895,378400,535,377400,240,0,0,0,0,0
361400,15934,361300,50,361500,32347,361200,13051,1,1,0,0,0
364800,100,364700,18100,364900,9102,364600,12355,1,1,0,1,0
379100,1804,378900,6500,379200,2900,378800,3200,1,0,0,0,0
353600,100,353500,792,353700,2204,353400,211,0,0,0,0,1
362900,15793,362700,9380,363000,9323,362600,11101,0,0,0,0,0
352500,674,352400,9083,352600,8311,352300,9652,1,1,0,0,0
364100,17502,363900,5402,364200,7754,363800,9401,0,1,0,1,1
363700,5817,363500,30181,363800,7045,363400,5980,1,0,0,1,1
354200,16939,354100,100,354300,16538,354000,9243,1,1,0,1,1
356500,8460,356300,8878,356600,8419,356200,9486,0,0,0,0,0
367900,800,367800,100,368000,1200,367700,5700,0,0,1,1,1
362000,7623,361900,100,362100,5845,361800,4665,1,1,0,1,0
354700,100,354600,7470,354800,4242,354500,3639,0,1,0,1,1
363700,12775,363500,3235,363800,6566,363400,3675,0,1,1,0,0
355600,6861,355500,400,355700,9949,355400,4953,1,1,0,0,0
358200,1500,358100,7875,358300,7909,358000,7802,0,0,1,1,1
366000,100,365900,6264,366100,5273,365800,6800,1,1,1,1,0
358400,3445,358200,11223,358500,3245,358100,5345,1,1,1,1,1
355000,200,354700,200,355100,100,354500,800,1,1,1,1,1
367300,1100,367100,7504,367400,3120,367000,3400,1,0,0,1,1
355800,23,355700,20194,355900,8915,355600,16960,0,0,1,0,1
362200,1969,361900,800,362300,69,361800,1000,0,1,0,0,0
368700,3200,368600,100,368800,1245,368500,2345,0,0,1,1,0
354800,8081,354600,20275,354900,9292,354500,9102,1,0,1,0,1
361900,2400,361700,1600,362000,2000,361600,2100,0,1,1,1,0
372000,21078,371800,12500,372100,4619,371700,11127,0,1,1,0,1
356100,100,356000,96,356200,2100,355900,1605,0,0,0,0,1
368500,4739,368300,19841,368600,6165,368200,8782,1,1,1,0,0
367400,556,367300,10241,367500,6390,367200,16246,0,0,1,1,0
357500,800,357400,300,357600,900,357300,900,0,1,0,1,1
351500,96,351300,1851,351600,1323,351200,2769,0,1,0,1,1
357900,2844,357800,201,358000,8104,357700,6535,0,0,0,0,1
368200,7560,368000,4916,368300,5445,367900,4872,0,1,1,1,1
367400,8157,367300,100,367500,5125,367200,3828,0,1,0,0,1
351600,11151,351400,3650,351700,3750,351300,4645,0,1,1,0,0
358900,16835,358700,9113,359000,9023,358600,8757,0,0,0,1,1
365300,12618,365100,4300,365400,5244,365000,4459,0,1,1,1,1
353200,5441,353000,14177,353300,7042,352900,8187,1,1,1,0,0
358000,200,357900,4297,358100,3845,357800,4457,0,1,0,0,0
362000,12750,361800,18613,362100,10649,361700,7827,1,1,1,0,0
367200,5803,367000,2924,367300,6716,366900,4809,0,0,0,0,0
366000,9735,365800,13344,366100,3299,365700,5050,1,1,1,0,0
356000,100,355900,6551,356100,7123,355800,11042,1,1,0,0,1
377800,450,377700,3600,377900,1100,377600,1900,1,1,1,1,0
356600,7140,356400,2261,356700,4100,356300,1476,0,0,0,1,1
369000,9335,368900,100,369100,4335,368800,3700,0,0,1,1,0
366200,10034,366000,32856,366300,11633,365900,12116,1,0,0,0,1
377100,4971,376900,1000,377200,2200,376800,1000,0,1,1,0,0
352400,3093,352200,8753,352500,4379,352100,6004,1,0,0,1,1
368200,4485,368000,16848,368300,4856,367900,5489,1,0,0,0,0
361500,14077,361400,100,361600,20210,361300,7107,0,0,1,0,1
356300,8310,356100,9959,356400,9651,356000,8137,1,0,0,1,1
354600,21078,354400,7395,354700,6274,354300,8400,0,0,0,1,1
360200,6643,360000,41887,360300,4600,359900,2400,0,1,0,1,0
361000,11326,360800,35869,361100,6069,360700,12886,1,1,1,0,1
362700,11494,362500,8601,362800,13327,362400,8015,0,0,0,1,1
353500,5200,353300,15515,353600,5539,353200,23732,1,0,1,0,1
357200,3145,357000,3346,357300,3345,356900,1945,1,0,0,0,0
364100,37345,363900,9207,364200,12880,363800,13728,0,1,1,1,1
357500,6560,357300,4460,357600,2411,357200,7086,0,1,1,1,1
360500,200,360100,300,360600,100,360000,3094,1,1,0,1,0
359200,1628,359000,12185,359300,14105,358900,20922,0,0,0,1,0
362500,2200,362300,2552,362600,1671,362200,1419,1,0,0,0,0
360300,3380,360200,1000,360400,2345,360100,1862,1,1,0,1,1
367500,4079,367300,12396,367600,4508,367200,6479,1,1,1,0,0
364700,100,364600,21282,364800,3579,364500,4456,1,1,0,1,1
351900,6025,351700,4199,352000,2766,351600,6099,0,1,1,0,0
361500,250,361400,99,361600,21996,361300,16605,1,0,0,0,1
366000,100,365900,10457,366100,6414,365800,6094,1,1,0,0,1
361200,8270,361000,26991,361300,6530,360900,17452,1,1,1,0,0
377700,17811,377500,58713,377800,18093,377400,15401,1,0,1,0,0
356200,33581,356000,3812,356300,8767,355900,8764,0,0,0,0,0
356600,24336,356500,400,356700,8473,356400,13102,1,0,1,0,1
354700,50,354600,3710,354800,3800,354500,3990,1,0,1,1,0
355200,4928,355100,100,355300,4332,355000,3545,1,0,1,1,1
368200,6325,368100,100,368300,11284,368000,7030,0,0,1,0,0
363200,4837,363000,2649,363300,5894,362900,1883,0,0,0,1,1
364400,9257,364200,18793,364500,7375,364100,6003,1,0,1,0,1
361600,5500,361400,1800,361700,4945,361300,2345,0,1,0,1,0
358600,14282,358400,8410,358700,12256,358300,9105,0,1,1,0,0
371800,9573,371600,21175,371900,9330,371500,9273,1,0,1,0,1
358200,2319,358000,2600,358300,3550,357900,2860,1,1,1,0,0
363400,8876,363300,100,363500,8385,363200,3175,1,0,1,0,1
361200,16731,361100,100,361300,11499,361000,12232,1,0,1,0,1
364100,11178,363900,6195,364200,5023,363800,3298,0,1,1,0,0
361000,100,360900,12818,361100,16010,360800,15523,1,1,0,0,0
358600,1227,358400,5130,358700,2500,358300,2015,1,0,1,0,1
361900,4953,361700,10060,362000,8121,361600,8151,1,0,0,1,1
355300,100,355200,6145,355400,3050,355100,4545,0,0,1,0,1
360500,5913,360300,10914,360600,7174,360200,10898,1,1,1,1,1
362100,2400,361900,2200,362200,1337,361800,1500,1,0,0,0,1
367900,9496,367700,4447,368000,6155,367600,6340,0,1,1,0,0
367900,8144,367700,4700,368000,7777,367600,9821,1,0,1,0,0
360900,100,360800,1700,361000,2145,360700,2945,0,0,1,1,1
364300,3484,364100,1605,364400,10095,364000,14430,1,0,0,1,0
369100,19,369000,100,369300,580,368900,200,1,1,1,1,1
359300,22698,359100,31511,359400,15979,359000,11964,1,0,0,1,1
359200,75,359100,4791,359300,2051,359000,2265,0,0,1,1,0
365900,1845,365700,3282,366000,2145,365600,2345,1,0,0,1,1
364500,684,364400,100,364600,2475,364300,2817,0,0,1,0,1
360400,13800,360300,58384,360500,27800,360200,130639,0,0,1,1,0
358300,16847,358200,300,358400,6411,358100,4484,0,0,0,0,0
360000,100,359500,200,360100,300,359400,300,1,0,0,0,0
357600,8486,357500,10,357700,9877,357400,8299,0,0,1,1,1
363700,9205,363600,500,363800,8901,363500,7882,1,1,0,0,0
352300,2,352200,10229,352400,4626,352100,9784,1,1,0,0,1
364800,5700,364600,33815,364900,13585,364500,12741,1,0,0,0,0
369900,6687,369700,3308,370000,4397,369600,2853,0,0,0,1,1
382600,600,382400,22100,382700,1845,382300,3700,1,0,1,0,1
369400,18664,369300,200,369500,5256,369200,5902,1,0,1,0,0
352300,13933,352100,6587,352400,6123,352000,7353,0,0,0,0,0
368400,10281,368200,11801,368500,10300,368100,7224,1,0,0,0,0
354800,10938,354600,22357,354900,9307,354500,18043,1,0,0,1,1
350600,1845,350500,900,350700,645,350400,1800,0,0,1,1,0
363100,27592,362900,6167,363200,10734,362800,9317,0,1,1,0,0
354800,100,354700,8815,354900,13846,354600,11091,1,1,1,1,1
355500,2500,355400,100,355600,2000,355300,1700,1,0,0,1,1
366500,15005,366300,10742,366600,9423,366200,11119,0,0,0,1,1
355200,3716,355000,12469,355300,4256,354900,6460,1,0,1,0,0
363600,100,363500,3206,363700,5023,363400,4860,0,0,1,1,0
360600,4983,360400,12832,360700,5383,360300,6900,1,1,1,0,0
358700,2295,358600,500,358800,1045,358500,3001,1,1,0,1,0
351400,51,351300,20037,351500,7434,351200,12823,0,0,1,1,0
360300,13892,360100,9100,360400,8819,360000,10423,1,0,0,1,1
351000,2675,350800,38444,351100,3722,350700,8905,1,1,1,0,1
369300,4536,369100,11748,369400,6818,369000,7628,1,0,0,1,1
356600,10660,356400,1759,356700,2845,356300,2845,0,1,0,1,1
362300,5100,362100,2100,362400,1700,362000,1902,0,1,1,0,1
366400,15705,366200,7917,366500,8646,366100,12077,0,1,0,1,1
365700,13626,365600,100,365800,7362,365500,4975,0,1,0,1,0
362600,8982,362500,24,362700,16655,362400,6240,1,1,0,0,0
376400,49517,376300,25,376500,23945,376200,10307,0,0,1,0,0
360800,34,360600,586,360900,634,360500,300,0,1,1,0,0
358800,200,358700,5400,358900,2500,358600,1423,1,0,1,1,0
362900,200,362800,2100,363000,1600,362700,2200,0,1,0,1,1
360300,43650,360100,17763,360400,20698,360000,15383,0,1,1,0,0
349600,10201,349400,3706,349700,5532,349300,6372,0,1,1,0,0
350200,7400,350100,100,350300,5992,350000,3300,1,0,0,0,1
356500,23630,356400,100,356600,9812,356300,5398,1,0,1,0,1
359800,100,359700,7896,359900,7808,359600,10905,0,0,1,1,1
354500,9812,354300,25088,354600,17363,354200,10927,1,1,1,1,1
359000,568,358800,1300,359100,284,358700,793,0,1,0,1,1
368700,7200,368500,8345,368800,2275,368400,2745,1,0,1,0,1
361400,1660,361300,7390,361500,14683,361200,14563,1,1,0,0,1
353900,24434,353800,100,354000,10094,353700,3591,0,0,0,0,0
365600,24477,365400,5400,365700,6199,365300,15840,0,1,1,1,1
357600,10145,357400,3700,357700,4545,357300,4745,0,0,0,1,1
362900,14683,362800,300,363000,9381,362700,8247,1,0,0,0,1
360900,100,360800,29045,361000,16995,360700,20135,1,1,0,0,0
362100,1600,362000,8381,362200,9307,361900,11684,0,0,1,1,1
356200,25744,356000,8872,356300,10820,355900,5345,0,0,0,1,0
369200,100,368900,600,369300,1800,368800,621,1,0,1,0,1
362200,400,362100,14094,362300,10598,362000,8017,0,0,0,0,1
354100,7091,353900,2699,354200,4291,353800,2168,0,0,0,1,1
353400,58,353300,3557,353500,3975,353200,4209,1,1,0,1,0
357900,3300,357800,900,358000,3241,357700,4242,0,0,1,1,0
373000,5810,372800,1410,373100,18124,372700,5995,0,0,0,1,0
368200,2647,368100,100,368300,8105,368000,3831,1,1,0,1,0
351500,9690,351400,100,351600,8624,351300,6395,1,1,0,0,0
353400,7233,353300,2970,353500,5048,353200,9744,0,0,1,0,0
369200,19,368800,400,369300,580,368700,310,0,0,1,1,1
353300,1000,353200,36448,353400,7953,353100,12252,0,1,1,1,0
351600,6005,351400,3170,351700,1522,351300,2191,0,1,1,0,1
370400,220,370100,100,370500,571,369800,1903,1,0,0,0,0
363600,8236,363400,18795,363700,8102,363300,7249,1,0,0,1,0
362700,10287,362500,14852,362800,11070,362400,9618,1,0,0,1,1
362900,2030,362700,489,363000,14548,362600,181,1,0,1,0,1
359700,19004,359500,1900,359800,8581,359400,1499,1,0,0,0,0
359000,3925,358800,3800,359100,3445,358700,1700,1,0,0,1,0
363000,300,362900,13465,363100,6675,362800,6282,0,1,1,1,0
365200,100,365100,15550,365300,8079,365000,7865,0,1,1,1,1
363900,1300,363600,1500,364000,1600,363500,1200,0,1,1,0,0
361500,24964,361300,26764,361600,28283,361200,12673,1,0,1,0,0
364600,4976,364500,100,364700,10645,364400,4227,1,0,1,1,0
355600,6272,355500,61,355700,10019,355400,12003,0,0,1,1,0
355600,3800,355400,100,355800,200,355200,30,1,0,0,1,1
367700,1000,367300,100,367800,800,367100,100,0,0,0,0,1
364400,356,364000,200,364500,637,363900,100,0,0,0,1,0
358500,4703,358300,4794,358600,7723,358200,5387,0,0,0,0,0
360900,1100,360800,99,361000,1605,360700,2500,1,1,1,1,0
365000,3686,364800,11400,365100,4887,364700,5100,1,0,0,1,1
383200,3313,383100,400,383300,1700,383000,2113,1,1,1,1,1
356800,6426,356600,1632,356900,1726,356500,1194,0,1,1,0,0
347700,21728,347600,160,347800,8122,347500,19143,0,0,0,0,1
369100,100,369000,9069,369200,7169,368900,7016,0,0,1,0,0
352700,7773,352600,100,352800,9802,352500,22160,1,1,0,0,1
360300,12400,360200,100,360400,9006,360100,10961,1,0,0,0,1
356300,100,356200,7616,356400,10398,356100,8380,1,1,1,1,0
365200,9286,365000,16031,365300,9613,364900,17434,1,0,0,1,0
352900,7085,352800,100,353000,11857,352700,9905,1,1,0,0,0
362300,3300,362100,6200,362400,1836,362000,4405,1,1,1,1,1
377700,8101,377500,7797,377800,3100,377400,2540,0,1,0,1,1
368100,6159,367900,20791,368200,8341,367800,8962,1,0,0,1,1
356000,6067,355800,4298,356100,4494,355700,5821,0,1,1,0,0
360600,1835,360400,2623,360700,2886,360300,2533,1,0,1,1,1
352900,2771,352800,100,353000,1627,352700,3572,0,0,1,1,1
369100,1100,368900,1100,369200,1400,368800,900,1,0,0,0,0
358900,13300,358800,136,359000,5106,358700,7782,0,0,0,0,0
369500,39747,369300,25205,369600,45391,369200,39105,0,1,0,1,1
365200,9566,365100,91,365300,18173,365000,22113,0,0,0,0,1
356200,9137,356100,100,356300,6916,356000,9245,0,0,1,1,0
365500,200,365400,11396,365600,9983,365300,9661,1,1,0,1,1
351500,300,351400,6920,351600,6554,351300,7245,1,1,0,0,1
365200,100,365100,40450,365300,13232,365000,18689,0,1,1,1,0
357800,300,357700,18370,357900,9568,357600,9218,0,1,0,0,1
363400,22658,363200,7890,363500,17046,363100,12920,0,1,1,1,1
358500,8909,358300,3400,358600,2720,358200,6500,0,0,0,1,1
361500,32202,361300,2158,361600,4175,361200,16705,1,0,1,0,1
358500,7786,358300,16377,358600,7357,358200,8988,1,0,0,0,0
358600,5360,358400,22591,358700,5441,358300,5892,1,1,1,0,0
363900,200,363800,23000,364000,7643,363700,6194,0,0,1,1,1
362600,13007,362400,13893,362700,15189,362300,11705,1,0,0,0,0
356600,10278,356400,4504,356700,9678,356300,2583,0,1,1,0,0
347900,281,347800,37210,348000,8526,347700,11895,0,1,0,1,0
361600,3990,361500,100,361700,4745,361400,1845,1,0,0,0,1
365300,300,365100,364,365400,14569,365000,324,0,1,1,0,0
367800,2331,367700,518,367900,3302,367600,5437,1,0,1,0,1
363700,88,363600,21456,363800,8109,363500,9545,0,1,1,1,0
351800,27729,351700,154,351900,13091,351600,12471,1,0,1,1,1
368400,15409,368200,5432,368500,6959,368100,7686,0,1,1,1,1
367600,5210,367400,9577,367700,10614,367300,3827,1,0,0,0,0
353600,1593,353400,5104,353700,4993,353300,1600,1,0,0,0,0
360200,16810,360000,34586,360300,5886,359900,8074,0,0,0,0,0
360300,100,360200,12218,360400,8046,360100,9175,0,0,1,1,1
359600,19309,359400,34830,359700,16544,359300,9805,1,0,1,0,1
356600,5640,356400,4480,356700,5760,356300,4241,0,0,0,0,0
355500,37,355400,10213,355600,4865,355300,7174,0,0,0,0,1
353100,4900,353000,1,353200,4945,352900,1945,0,1,0,1,0
366200,20299,366000,22588,366300,11664,365900,14444,0,1,0,1,0
360700,5647,360500,1902,360800,3408,360400,11348,0,1,1,1,1
358400,2630,358200,3830,358500,2127,358100,2945,1,1,1,0,1
367900,810,367700,945,368000,6371,367600,1341,1,0,0,1,1
361800,100,361700,6700,361900,2700,361600,1530,1,1,0,0,1
364000,18,363900,17296,364100,5996,363800,7339,0,1,0,1,1
379500,500,379400,1188,379600,800,379300,1400,1,0,0,0,0
353700,21700,353500,5975,353800,5771,353400,6969,0,0,0,1,1
361500,4200,361300,12241,361600,6268,361200,4822,1,1,1,0,1
357400,9700,357200,4360,357500,3660,357100,5077,0,0,0,0,1
358800,3060,358600,6661,358900,6738,358500,7341,1,0,0,1,1
356800,400,356700,1945,356900,3245,356600,2445,0,0,1,0,0
361800,33120,361600,11483,361900,22426,361500,11398,0,1,1,0,0
357200,5919,357000,7870,357300,6265,356900,1945,0,1,1,0,0
364100,15923,364000,100,364200,5550,363900,6323,1,0,1,1,1
364100,9544,363900,11406,364200,8457,363800,6956,1,0,0,1,1
365400,2088,365200,5372,365500,2062,365100,2113,1,0,0,1,1
368100,200,368000,30900,368200,5978,367900,15295,1,1,1,1,0
380300,2131,380100,12453,380400,805,380000,11593,1,1,1,1,0
366700,400,366600,50158,366800,33923,366500,14005,1,0,1,0,1
356500,3900,356300,18878,356600,6446,356200,8800,1,0,0,0,0
366500,4845,366400,100,366600,2445,366300,3500,1,1,0,1,0
364000,200,363900,5672,364100,4100,363800,31773,0,1,0,1,0
356000,100,355900,8584,356100,4275,355800,7619,1,1,1,1,0
357200,2600,357000,2555,357300,2045,356900,1845,0,0,0,0,0
382400,1100,382300,100,382500,1687,382200,23045,1,1,1,1,0
358500,9319,358300,26964,358600,12880,358200,13635,1,0,0,1,1
364900,500,364800,11707,365000,4606,364700,5951,0,1,1,1,0
382600,810,382400,4599,382700,1845,382300,11200,1,0,1,1,1
355800,300,355700,1220,355900,2990,355600,3081,0,0,1,0,0
375600,38988,375400,14600,375700,23895,375300,4600,0,0,0,1,0
365600,3700,365400,16210,365700,6936,365300,4373,1,0,1,0,1
356200,10,356100,6721,356300,1600,356000,4300,0,1,0,1,0
357000,12375,356800,6513,357100,6553,356700,8599,0,1,1,1,1
365100,1978,365000,185,365200,1500,364900,1985,1,1,0,0,0
366700,7176,366600,64,366800,14142,366500,9870,0,0,0,0,1
359600,21575,359400,7859,359700,15796,359300,17666,0,0,0,1,1
360700,20,360600,19400,360800,10029,360500,10560,0,1,1,1,0
365000,23263,364800,2893,365100,2045,364700,4166,0,1,1,1,1
